field_id,record_id,field_name,qualified_name,level,normalized_type,length,decimal_places,signed,storage_type,pic_raw,is_filler,is_condition,occurs_max,shared_level,source_line
FLD-REC-PORTFLIO-PORT-RECORD-PORT-TOTAL-VALUE,REC-PORTFLIO-PORT-RECORD,PORT-TOTAL-VALUE,PORT-RECORD.PORT-FINANCIAL-INFO.PORT-TOTAL-VALUE,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,29
FLD-REC-PORTFLIO-PORT-RECORD-PORT-CASH-BALANCE,REC-PORTFLIO-PORT-RECORD,PORT-CASH-BALANCE,PORT-RECORD.PORT-FINANCIAL-INFO.PORT-CASH-BALANCE,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,30
FLD-REC-PORTFLIO-PORT-RECORD-PORT-LAST-USER,REC-PORTFLIO-PORT-RECORD,PORT-LAST-USER,PORT-RECORD.PORT-AUDIT-INFO.PORT-LAST-USER,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,32
FLD-REC-PORTFLIO-PORT-RECORD-PORT-LAST-TRANS,REC-PORTFLIO-PORT-RECORD,PORT-LAST-TRANS,PORT-RECORD.PORT-AUDIT-INFO.PORT-LAST-TRANS,10,INTEGER,1,0,False,DISPLAY,9(,False,False,,local,33
FLD-REC-PORTFLIO-PORT-RECORD-PORT-FILLER,REC-PORTFLIO-PORT-RECORD,PORT-FILLER,PORT-RECORD.PORT-FILLER,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,34
FLD-REC-PORTVAL-VAL-RETURN-CODES-VAL-SUCCESS,REC-PORTVAL-VAL-RETURN-CODES,VAL-SUCCESS,VAL-RETURN-CODES.VAL-SUCCESS,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,12
FLD-REC-PORTVAL-VAL-RETURN-CODES-VAL-INVALID-ID,REC-PORTVAL-VAL-RETURN-CODES,VAL-INVALID-ID,VAL-RETURN-CODES.VAL-INVALID-ID,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,13
FLD-REC-PORTVAL-VAL-RETURN-CODES-VAL-INVALID-ACCT,REC-PORTVAL-VAL-RETURN-CODES,VAL-INVALID-ACCT,VAL-RETURN-CODES.VAL-INVALID-ACCT,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,14
FLD-REC-PORTVAL-VAL-RETURN-CODES-VAL-INVALID-TYPE,REC-PORTVAL-VAL-RETURN-CODES,VAL-INVALID-TYPE,VAL-RETURN-CODES.VAL-INVALID-TYPE,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,15
FLD-REC-PORTVAL-VAL-RETURN-CODES-VAL-INVALID-AMT,REC-PORTVAL-VAL-RETURN-CODES,VAL-INVALID-AMT,VAL-RETURN-CODES.VAL-INVALID-AMT,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,16
FLD-REC-PORTVAL-VAL-ERROR-MESSAGES-VAL-ERR-ID,REC-PORTVAL-VAL-ERROR-MESSAGES,VAL-ERR-ID,VAL-ERROR-MESSAGES.VAL-ERR-ID,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,22
FLD-REC-PORTVAL-VAL-ERROR-MESSAGES-VAL-ERR-ACCT,REC-PORTVAL-VAL-ERROR-MESSAGES,VAL-ERR-ACCT,VAL-ERROR-MESSAGES.VAL-ERR-ACCT,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,24
FLD-REC-PORTVAL-VAL-ERROR-MESSAGES-VAL-ERR-TYPE,REC-PORTVAL-VAL-ERROR-MESSAGES,VAL-ERR-TYPE,VAL-ERROR-MESSAGES.VAL-ERR-TYPE,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,26
FLD-REC-PORTVAL-VAL-ERROR-MESSAGES-VAL-ERR-AMT,REC-PORTVAL-VAL-ERROR-MESSAGES,VAL-ERR-AMT,VAL-ERROR-MESSAGES.VAL-ERR-AMT,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,28
FLD-REC-PORTVAL-VAL-CONSTANTS-VAL-MIN-AMOUNT,REC-PORTVAL-VAL-CONSTANTS,VAL-MIN-AMOUNT,VAL-CONSTANTS.VAL-MIN-AMOUNT,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,35
FLD-REC-PORTVAL-VAL-CONSTANTS-VAL-MAX-AMOUNT,REC-PORTVAL-VAL-CONSTANTS,VAL-MAX-AMOUNT,VAL-CONSTANTS.VAL-MAX-AMOUNT,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,36
FLD-REC-PORTVAL-VAL-CONSTANTS-VAL-ID-PREFIX,REC-PORTVAL-VAL-CONSTANTS,VAL-ID-PREFIX,VAL-CONSTANTS.VAL-ID-PREFIX,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,37
FLD-REC-PORTVAL-VAL-WORK-AREAS-VAL-NUMERIC-CHECK,REC-PORTVAL-VAL-WORK-AREAS,VAL-NUMERIC-CHECK,VAL-WORK-AREAS.VAL-NUMERIC-CHECK,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,43
FLD-REC-PORTVAL-VAL-WORK-AREAS-VAL-TEMP-NUM,REC-PORTVAL-VAL-WORK-AREAS,VAL-TEMP-NUM,VAL-WORK-AREAS.VAL-TEMP-NUM,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,44
FLD-REC-PORTVAL-VAL-WORK-AREAS-VAL-ERROR-CODE,REC-PORTVAL-VAL-WORK-AREAS,VAL-ERROR-CODE,VAL-WORK-AREAS.VAL-ERROR-CODE,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,45
FLD-REC-PORTVAL-VAL-WORK-AREAS-VAL-ERROR-MSG,REC-PORTVAL-VAL-WORK-AREAS,VAL-ERROR-MSG,VAL-WORK-AREAS.VAL-ERROR-MSG,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,46
FLD-REC-POSREC-POSITION-RECORD-POS-PORTFOLIO-ID,REC-POSREC-POSITION-RECORD,POS-PORTFOLIO-ID,POSITION-RECORD.POS-KEY.POS-PORTFOLIO-ID,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,8
FLD-REC-POSREC-POSITION-RECORD-POS-DATE,REC-POSREC-POSITION-RECORD,POS-DATE,POSITION-RECORD.POS-KEY.POS-DATE,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,9
FLD-REC-POSREC-POSITION-RECORD-POS-INVESTMENT-ID,REC-POSREC-POSITION-RECORD,POS-INVESTMENT-ID,POSITION-RECORD.POS-KEY.POS-INVESTMENT-ID,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,10
FLD-REC-POSREC-POSITION-RECORD-POS-QUANTITY,REC-POSREC-POSITION-RECORD,POS-QUANTITY,POSITION-RECORD.POS-DATA.POS-QUANTITY,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,12
FLD-REC-POSREC-POSITION-RECORD-POS-COST-BASIS,REC-POSREC-POSITION-RECORD,POS-COST-BASIS,POSITION-RECORD.POS-DATA.POS-COST-BASIS,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,13
FLD-REC-POSREC-POSITION-RECORD-POS-MARKET-VALUE,REC-POSREC-POSITION-RECORD,POS-MARKET-VALUE,POSITION-RECORD.POS-DATA.POS-MARKET-VALUE,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,14
FLD-REC-POSREC-POSITION-RECORD-POS-CURRENCY,REC-POSREC-POSITION-RECORD,POS-CURRENCY,POSITION-RECORD.POS-DATA.POS-CURRENCY,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,15
FLD-REC-POSREC-POSITION-RECORD-POS-STATUS-ACTIVE,REC-POSREC-POSITION-RECORD,POS-STATUS-ACTIVE,POSITION-RECORD.POS-DATA.POS-STATUS.POS-STATUS-ACTIVE,88,CONDITION,0,0,False,N/A,,False,True,,local,17
FLD-REC-POSREC-POSITION-RECORD-POS-STATUS-CLOSED,REC-POSREC-POSITION-RECORD,POS-STATUS-CLOSED,POSITION-RECORD.POS-DATA.POS-STATUS.POS-STATUS-CLOSED,88,CONDITION,0,0,False,N/A,,False,True,,local,18
FLD-REC-POSREC-POSITION-RECORD-POS-STATUS-PEND,REC-POSREC-POSITION-RECORD,POS-STATUS-PEND,POSITION-RECORD.POS-DATA.POS-STATUS.POS-STATUS-PEND,88,CONDITION,0,0,False,N/A,,False,True,,local,19
FLD-REC-POSREC-POSITION-RECORD-POS-LAST-MAINT-DATE,REC-POSREC-POSITION-RECORD,POS-LAST-MAINT-DATE,POSITION-RECORD.POS-AUDIT.POS-LAST-MAINT-DATE,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,21
FLD-REC-POSREC-POSITION-RECORD-POS-LAST-MAINT-USER,REC-POSREC-POSITION-RECORD,POS-LAST-MAINT-USER,POSITION-RECORD.POS-AUDIT.POS-LAST-MAINT-USER,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,22
FLD-REC-POSREC-POSITION-RECORD-POS-FILLER,REC-POSREC-POSITION-RECORD,POS-FILLER,POSITION-RECORD.POS-FILLER,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,23
FLD-REC-RETHND-RETURN-HANDLING-RC-SUCCESS,REC-RETHND-RETURN-HANDLING,RC-SUCCESS,RETURN-HANDLING.RETURN-STATUS.RETURN-CODE.RC-SUCCESS,88,CONDITION,0,0,False,N/A,,False,True,,local,9
FLD-REC-RETHND-RETURN-HANDLING-RC-WARNING,REC-RETHND-RETURN-HANDLING,RC-WARNING,RETURN-HANDLING.RETURN-STATUS.RETURN-CODE.RC-WARNING,88,CONDITION,0,0,False,N/A,,False,True,,local,10
FLD-REC-RETHND-RETURN-HANDLING-RC-ERROR,REC-RETHND-RETURN-HANDLING,RC-ERROR,RETURN-HANDLING.RETURN-STATUS.RETURN-CODE.RC-ERROR,88,CONDITION,0,0,False,N/A,,False,True,,local,11
FLD-REC-RETHND-RETURN-HANDLING-RC-SEVERE,REC-RETHND-RETURN-HANDLING,RC-SEVERE,RETURN-HANDLING.RETURN-STATUS.RETURN-CODE.RC-SEVERE,88,CONDITION,0,0,False,N/A,,False,True,,local,12
FLD-REC-RETHND-RETURN-HANDLING-RC-CRITICAL,REC-RETHND-RETURN-HANDLING,RC-CRITICAL,RETURN-HANDLING.RETURN-STATUS.RETURN-CODE.RC-CRITICAL,88,CONDITION,0,0,False,N/A,,False,True,,local,13
FLD-REC-RETHND-RETURN-HANDLING-REASON-CODE,REC-RETHND-RETURN-HANDLING,REASON-CODE,RETURN-HANDLING.RETURN-STATUS.REASON-CODE,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,14
FLD-REC-RETHND-RETURN-HANDLING-MODULE-ID,REC-RETHND-RETURN-HANDLING,MODULE-ID,RETURN-HANDLING.RETURN-STATUS.MODULE-ID,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,15
FLD-REC-RETHND-RETURN-HANDLING-FUNCTION-ID,REC-RETHND-RETURN-HANDLING,FUNCTION-ID,RETURN-HANDLING.RETURN-STATUS.FUNCTION-ID,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,16
FLD-REC-RETHND-RETURN-HANDLING-PROGRAM-NAME,REC-RETHND-RETURN-HANDLING,PROGRAM-NAME,RETURN-HANDLING.RETURN-DETAILS.ERROR-LOCATION.PROGRAM-NAME,15,STRING,1,0,False,DISPLAY,X(,False,False,,local,20
FLD-REC-RETHND-RETURN-HANDLING-PARAGRAPH-NAME,REC-RETHND-RETURN-HANDLING,PARAGRAPH-NAME,RETURN-HANDLING.RETURN-DETAILS.ERROR-LOCATION.PARAGRAPH-NAME,15,STRING,1,0,False,DISPLAY,X(,False,False,,local,21
FLD-REC-RETHND-RETURN-HANDLING-ERROR-ROUTINE,REC-RETHND-RETURN-HANDLING,ERROR-ROUTINE,RETURN-HANDLING.RETURN-DETAILS.ERROR-LOCATION.ERROR-ROUTINE,15,STRING,1,0,False,DISPLAY,X(,False,False,,local,22
FLD-REC-RETHND-RETURN-HANDLING-ERR-VALIDATION,REC-RETHND-RETURN-HANDLING,ERR-VALIDATION,RETURN-HANDLING.RETURN-DETAILS.ERROR-INFO.ERROR-TYPE.ERR-VALIDATION,88,CONDITION,0,0,False,N/A,,False,True,,local,25
FLD-REC-RETHND-RETURN-HANDLING-ERR-PROCESSING,REC-RETHND-RETURN-HANDLING,ERR-PROCESSING,RETURN-HANDLING.RETURN-DETAILS.ERROR-INFO.ERROR-TYPE.ERR-PROCESSING,88,CONDITION,0,0,False,N/A,,False,True,,local,26
FLD-REC-RETHND-RETURN-HANDLING-ERR-DATABASE,REC-RETHND-RETURN-HANDLING,ERR-DATABASE,RETURN-HANDLING.RETURN-DETAILS.ERROR-INFO.ERROR-TYPE.ERR-DATABASE,88,CONDITION,0,0,False,N/A,,False,True,,local,27
FLD-REC-RETHND-RETURN-HANDLING-ERR-FILE,REC-RETHND-RETURN-HANDLING,ERR-FILE,RETURN-HANDLING.RETURN-DETAILS.ERROR-INFO.ERROR-TYPE.ERR-FILE,88,CONDITION,0,0,False,N/A,,False,True,,local,28
FLD-REC-RETHND-RETURN-HANDLING-ERR-SECURITY,REC-RETHND-RETURN-HANDLING,ERR-SECURITY,RETURN-HANDLING.RETURN-DETAILS.ERROR-INFO.ERROR-TYPE.ERR-SECURITY,88,CONDITION,0,0,False,N/A,,False,True,,local,29
FLD-REC-RETHND-RETURN-HANDLING-ERROR-CODE,REC-RETHND-RETURN-HANDLING,ERROR-CODE,RETURN-HANDLING.RETURN-DETAILS.ERROR-INFO.ERROR-CODE,15,STRING,1,0,False,DISPLAY,X(,False,False,,local,30
FLD-REC-RETHND-RETURN-HANDLING-ERROR-TEXT,REC-RETHND-RETURN-HANDLING,ERROR-TEXT,RETURN-HANDLING.RETURN-DETAILS.ERROR-INFO.ERROR-TEXT,15,STRING,1,0,False,DISPLAY,X(,False,False,,local,31
FLD-REC-RETHND-RETURN-HANDLING-SYSTEM-CODE,REC-RETHND-RETURN-HANDLING,SYSTEM-CODE,RETURN-HANDLING.RETURN-DETAILS.SYSTEM-INFO.SYSTEM-CODE,15,STRING,1,0,False,DISPLAY,X(,False,False,,local,33
FLD-REC-RETHND-RETURN-HANDLING-SYSTEM-MSG,REC-RETHND-RETURN-HANDLING,SYSTEM-MSG,RETURN-HANDLING.RETURN-DETAILS.SYSTEM-INFO.SYSTEM-MSG,15,STRING,1,0,False,DISPLAY,X(,False,False,,local,34
FLD-REC-RETHND-RETURN-HANDLING-ACTION-CONTINUE,REC-RETHND-RETURN-HANDLING,ACTION-CONTINUE,RETURN-HANDLING.RETURN-ACTIONS.ACTION-FLAG.ACTION-CONTINUE,88,CONDITION,0,0,False,N/A,,False,True,,local,38
FLD-REC-RETHND-RETURN-HANDLING-ACTION-ABORT,REC-RETHND-RETURN-HANDLING,ACTION-ABORT,RETURN-HANDLING.RETURN-ACTIONS.ACTION-FLAG.ACTION-ABORT,88,CONDITION,0,0,False,N/A,,False,True,,local,39
FLD-REC-RETHND-RETURN-HANDLING-ACTION-RETRY,REC-RETHND-RETURN-HANDLING,ACTION-RETRY,RETURN-HANDLING.RETURN-ACTIONS.ACTION-FLAG.ACTION-RETRY,88,CONDITION,0,0,False,N/A,,False,True,,local,40
FLD-REC-RETHND-RETURN-HANDLING-RETRY-COUNT,REC-RETHND-RETURN-HANDLING,RETRY-COUNT,RETURN-HANDLING.RETURN-ACTIONS.RETRY-COUNT,10,INTEGER,1,0,False,DISPLAY,9(,False,False,,local,41
FLD-REC-RETHND-RETURN-HANDLING-MAX-RETRIES,REC-RETHND-RETURN-HANDLING,MAX-RETRIES,RETURN-HANDLING.RETURN-ACTIONS.MAX-RETRIES,10,INTEGER,1,0,False,DISPLAY,9(,False,False,,local,42
FLD-REC-RETHND-STD-ERROR-CODES-ERR-INVALID-DATA,REC-RETHND-STD-ERROR-CODES,ERR-INVALID-DATA,STD-ERROR-CODES.ERR-INVALID-DATA,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,47
FLD-REC-RETHND-STD-ERROR-CODES-ERR-NOT-FOUND,REC-RETHND-STD-ERROR-CODES,ERR-NOT-FOUND,STD-ERROR-CODES.ERR-NOT-FOUND,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,48
FLD-REC-RETHND-STD-ERROR-CODES-ERR-DUPLICATE,REC-RETHND-STD-ERROR-CODES,ERR-DUPLICATE,STD-ERROR-CODES.ERR-DUPLICATE,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,49
FLD-REC-RETHND-STD-ERROR-CODES-ERR-FILE-ERROR,REC-RETHND-STD-ERROR-CODES,ERR-FILE-ERROR,STD-ERROR-CODES.ERR-FILE-ERROR,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,50
FLD-REC-RETHND-STD-ERROR-CODES-ERR-DB-ERROR,REC-RETHND-STD-ERROR-CODES,ERR-DB-ERROR,STD-ERROR-CODES.ERR-DB-ERROR,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,51
FLD-REC-RETHND-STD-ERROR-CODES-ERR-SECURITY,REC-RETHND-STD-ERROR-CODES,ERR-SECURITY,STD-ERROR-CODES.ERR-SECURITY,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,52
FLD-REC-RETHND-STD-ERROR-CODES-ERR-PROCESSING,REC-RETHND-STD-ERROR-CODES,ERR-PROCESSING,STD-ERROR-CODES.ERR-PROCESSING,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,53
FLD-REC-RETHND-STD-ERROR-CODES-ERR-VALIDATION,REC-RETHND-STD-ERROR-CODES,ERR-VALIDATION,STD-ERROR-CODES.ERR-VALIDATION,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,54
FLD-REC-RETHND-STD-ERROR-CODES-ERR-VERSION,REC-RETHND-STD-ERROR-CODES,ERR-VERSION,STD-ERROR-CODES.ERR-VERSION,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,55
FLD-REC-RETHND-STD-ERROR-CODES-ERR-TIMEOUT,REC-RETHND-STD-ERROR-CODES,ERR-TIMEOUT,STD-ERROR-CODES.ERR-TIMEOUT,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,56
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-INITIALIZE,REC-RTNCODE-RETURN-CODE-AREA,RC-INITIALIZE,RETURN-CODE-AREA.RC-REQUEST-TYPE.RC-INITIALIZE,88,CONDITION,0,0,False,N/A,,False,True,,local,6
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-SET-CODE,REC-RTNCODE-RETURN-CODE-AREA,RC-SET-CODE,RETURN-CODE-AREA.RC-REQUEST-TYPE.RC-SET-CODE,88,CONDITION,0,0,False,N/A,,False,True,,local,7
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-GET-CODE,REC-RTNCODE-RETURN-CODE-AREA,RC-GET-CODE,RETURN-CODE-AREA.RC-REQUEST-TYPE.RC-GET-CODE,88,CONDITION,0,0,False,N/A,,False,True,,local,8
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-LOG-CODE,REC-RTNCODE-RETURN-CODE-AREA,RC-LOG-CODE,RETURN-CODE-AREA.RC-REQUEST-TYPE.RC-LOG-CODE,88,CONDITION,0,0,False,N/A,,False,True,,local,9
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-ANALYZE,REC-RTNCODE-RETURN-CODE-AREA,RC-ANALYZE,RETURN-CODE-AREA.RC-REQUEST-TYPE.RC-ANALYZE,88,CONDITION,0,0,False,N/A,,False,True,,local,10
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-PROGRAM-ID,REC-RTNCODE-RETURN-CODE-AREA,RC-PROGRAM-ID,RETURN-CODE-AREA.RC-PROGRAM-ID,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,11
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-CURRENT-CODE,REC-RTNCODE-RETURN-CODE-AREA,RC-CURRENT-CODE,RETURN-CODE-AREA.RC-CODES-AREA.RC-CURRENT-CODE,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,13
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-HIGHEST-CODE,REC-RTNCODE-RETURN-CODE-AREA,RC-HIGHEST-CODE,RETURN-CODE-AREA.RC-CODES-AREA.RC-HIGHEST-CODE,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,14
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-NEW-CODE,REC-RTNCODE-RETURN-CODE-AREA,RC-NEW-CODE,RETURN-CODE-AREA.RC-CODES-AREA.RC-NEW-CODE,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,15
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-STATUS-SUCCESS,REC-RTNCODE-RETURN-CODE-AREA,RC-STATUS-SUCCESS,RETURN-CODE-AREA.RC-CODES-AREA.RC-STATUS.RC-STATUS-SUCCESS,88,CONDITION,0,0,False,N/A,,False,True,,local,17
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-STATUS-WARNING,REC-RTNCODE-RETURN-CODE-AREA,RC-STATUS-WARNING,RETURN-CODE-AREA.RC-CODES-AREA.RC-STATUS.RC-STATUS-WARNING,88,CONDITION,0,0,False,N/A,,False,True,,local,18
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-STATUS-ERROR,REC-RTNCODE-RETURN-CODE-AREA,RC-STATUS-ERROR,RETURN-CODE-AREA.RC-CODES-AREA.RC-STATUS.RC-STATUS-ERROR,88,CONDITION,0,0,False,N/A,,False,True,,local,19
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-STATUS-SEVERE,REC-RTNCODE-RETURN-CODE-AREA,RC-STATUS-SEVERE,RETURN-CODE-AREA.RC-CODES-AREA.RC-STATUS.RC-STATUS-SEVERE,88,CONDITION,0,0,False,N/A,,False,True,,local,20
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-MESSAGE,REC-RTNCODE-RETURN-CODE-AREA,RC-MESSAGE,RETURN-CODE-AREA.RC-MESSAGE,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,21
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-RESPONSE-CODE,REC-RTNCODE-RETURN-CODE-AREA,RC-RESPONSE-CODE,RETURN-CODE-AREA.RC-RESPONSE-CODE,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,22
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-START-TIME,REC-RTNCODE-RETURN-CODE-AREA,RC-START-TIME,RETURN-CODE-AREA.RC-ANALYSIS-DATA.RC-START-TIME,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,24
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-END-TIME,REC-RTNCODE-RETURN-CODE-AREA,RC-END-TIME,RETURN-CODE-AREA.RC-ANALYSIS-DATA.RC-END-TIME,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,25
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-TOTAL-CODES,REC-RTNCODE-RETURN-CODE-AREA,RC-TOTAL-CODES,RETURN-CODE-AREA.RC-ANALYSIS-DATA.RC-TOTAL-CODES,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,26
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-MAX-CODE,REC-RTNCODE-RETURN-CODE-AREA,RC-MAX-CODE,RETURN-CODE-AREA.RC-ANALYSIS-DATA.RC-MAX-CODE,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,27
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-MIN-CODE,REC-RTNCODE-RETURN-CODE-AREA,RC-MIN-CODE,RETURN-CODE-AREA.RC-ANALYSIS-DATA.RC-MIN-CODE,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,28
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-RETURN-VALUE,REC-RTNCODE-RETURN-CODE-AREA,RC-RETURN-VALUE,RETURN-CODE-AREA.RC-RETURN-DATA.RC-RETURN-VALUE,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,30
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-HIGHEST-RETURN,REC-RTNCODE-RETURN-CODE-AREA,RC-HIGHEST-RETURN,RETURN-CODE-AREA.RC-RETURN-DATA.RC-HIGHEST-RETURN,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,31
FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-RETURN-STATUS,REC-RTNCODE-RETURN-CODE-AREA,RC-RETURN-STATUS,RETURN-CODE-AREA.RC-RETURN-DATA.RC-RETURN-STATUS,10,STRING,1,0,False,DISPLAY,X.,False,False,,local,32
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-DATE,REC-TRNREC-TRANSACTION-RECORD,TRN-DATE,TRANSACTION-RECORD.TRN-KEY.TRN-DATE,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,8
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-TIME,REC-TRNREC-TRANSACTION-RECORD,TRN-TIME,TRANSACTION-RECORD.TRN-KEY.TRN-TIME,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,9
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-PORTFOLIO-ID,REC-TRNREC-TRANSACTION-RECORD,TRN-PORTFOLIO-ID,TRANSACTION-RECORD.TRN-KEY.TRN-PORTFOLIO-ID,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,10
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-SEQUENCE-NO,REC-TRNREC-TRANSACTION-RECORD,TRN-SEQUENCE-NO,TRANSACTION-RECORD.TRN-KEY.TRN-SEQUENCE-NO,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,11
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-INVESTMENT-ID,REC-TRNREC-TRANSACTION-RECORD,TRN-INVESTMENT-ID,TRANSACTION-RECORD.TRN-DATA.TRN-INVESTMENT-ID,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,13
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-TYPE-BUY,REC-TRNREC-TRANSACTION-RECORD,TRN-TYPE-BUY,TRANSACTION-RECORD.TRN-DATA.TRN-TYPE.TRN-TYPE-BUY,88,CONDITION,0,0,False,N/A,,False,True,,local,15
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-TYPE-SELL,REC-TRNREC-TRANSACTION-RECORD,TRN-TYPE-SELL,TRANSACTION-RECORD.TRN-DATA.TRN-TYPE.TRN-TYPE-SELL,88,CONDITION,0,0,False,N/A,,False,True,,local,16
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-TYPE-TRANS,REC-TRNREC-TRANSACTION-RECORD,TRN-TYPE-TRANS,TRANSACTION-RECORD.TRN-DATA.TRN-TYPE.TRN-TYPE-TRANS,88,CONDITION,0,0,False,N/A,,False,True,,local,17
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-TYPE-FEE,REC-TRNREC-TRANSACTION-RECORD,TRN-TYPE-FEE,TRANSACTION-RECORD.TRN-DATA.TRN-TYPE.TRN-TYPE-FEE,88,CONDITION,0,0,False,N/A,,False,True,,local,18
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-QUANTITY,REC-TRNREC-TRANSACTION-RECORD,TRN-QUANTITY,TRANSACTION-RECORD.TRN-DATA.TRN-QUANTITY,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,19
