:START_ID,level:int,:END_ID,:TYPE
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DEP-HARD,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DEP-SOFT,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,20,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DEP-RC,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,15,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-PROGRAM,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,15,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-PARM,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,15,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-MAX-RC,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-RESTARTABLE,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-NO-RESTART,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-WEEKDAY,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-WEEKEND,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-ALL-DAYS,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-LAST-DAY,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-SKIP-HOL,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-RUN-HOL,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,10,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-RECOVERY-PGM,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,10,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-RECOVERY-PARM,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,10,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-ERROR-LIMIT,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,10,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-CREATE-DATE,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,10,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-CREATE-USER,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,10,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-UPDATE-DATE,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,10,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-UPDATE-USER,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,5,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-FILLER,CONTAINS
REC-PRCSEQ-STANDARD-SEQUENCES,10,FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0065,CONTAINS
REC-PRCSEQ-STANDARD-SEQUENCES,10,FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0066,CONTAINS
REC-PRCSEQ-STANDARD-SEQUENCES,10,FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0067,CONTAINS
REC-PRCSEQ-STANDARD-SEQUENCES,10,FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0069,CONTAINS
REC-PRCSEQ-STANDARD-SEQUENCES,10,FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0070,CONTAINS
REC-PRCSEQ-STANDARD-SEQUENCES,10,FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0071,CONTAINS
REC-PRCSEQ-STANDARD-SEQUENCES,10,FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0073,CONTAINS
REC-PRCSEQ-STANDARD-SEQUENCES,10,FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0074,CONTAINS
REC-PRCSEQ-STANDARD-SEQUENCES,10,FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0075,CONTAINS
