:START_ID,source_type,section,:END_ID,:TYPE
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-WS-EOF-STATUS,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-WS-REC-NOT-FND,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-WS-UPDT-STATUS,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-WS-UPDT-SUCCESS,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-WS-UPDT-EOF,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-WS-END-OF-FILE-SW,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-END-OF-FILE,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-NOT-END-OF-FILE,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-WS-WORK-AREAS,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-WS-UPDATE-COUNT,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-WS-ERROR-COUNT,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-WS-RETURN-CODE,DEFINES
PORTUPDT,program_ws,WORKING-STORAGE,REC-PORTUPDT_WS-WS-NUMERIC-WORK,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-FILE-STATUS,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-CFG-STATUS,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-PORT-STATUS,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-TRAN-STATUS,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-RAND-STATUS,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-TEST-TYPES,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-PORTFOLIO,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-TRANSACTION,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-ERROR-TEST,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-VOLUME-TEST,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-PROCESSING-FLAGS,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-END-OF-CONFIG,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-END-OF-CONFIG,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-COUNTERS,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-RECORDS-WRITTEN,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-ERROR-COUNT,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-RANDOM-VALUES,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-RANDOM-SEED,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-RANDOM-NUM,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-RANDOM-DECIMAL,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-PORTFOLIO-DATA,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-PORT-ID,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-PORT-NAME,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-PORT-TYPE,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-PORT-BALANCE,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-TRANSACTION-DATA,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-TRAN-ID,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-TRAN-TYPE,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-TRAN-AMOUNT,DEFINES
TSTGEN00,program_ws,WORKING-STORAGE,REC-TSTGEN00_WS-WS-TRAN-DATE,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-FILE-STATUS,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TEST-STATUS,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-EXP-STATUS,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-ACT-STATUS,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-RPT-STATUS,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TEST-TYPES,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-FUNCTIONAL,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-INTEGRATION,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-PERFORMANCE,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-ERROR,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-PROCESSING-FLAGS,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-END-OF-TESTS,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-END-OF-TESTS,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TEST-PASSED,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-TEST-PASSED,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TEST-METRICS,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TOTAL-TESTS,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TESTS-PASSED,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TESTS-FAILED,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-START-TIME,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-END-TIME,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-ELAPSED-TIME,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-REPORT-HEADERS,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-HEADER1,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-97,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-HEADER2,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-99,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-100,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-102,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TEST-DETAIL,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TEST-ID-OUT,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-106,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TEST-TYPE-OUT,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-108,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TEST-DESC-OUT,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-110,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TEST-STATUS-OUT,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-112,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-SUMMARY-LINE,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-115,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-TOTAL-OUT,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-117,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-PASSED-OUT,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-119,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-FAILED-OUT,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-121,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-WS-SUCCESS-RATE,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-123,DEFINES
TSTVAL00,program_ws,WORKING-STORAGE,REC-TSTVAL00_WS-FILLER-124,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-FILE-STATUS,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-CTL-STATUS,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-ARCH-STATUS,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-REPORT-STATUS,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-PROCESSING-FLAGS,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-END-OF-CTL,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-END-OF-CONTROL,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-FUNCTION-FLAG,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-VALID-FUNCTION,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-FUNCTIONS,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-ARCHIVE,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-CLEANUP,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-REORG,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-ANALYZE,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-COUNTERS,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-RECORDS-READ,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-RECORDS-WRITTEN,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-ERROR-COUNT,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-VSAM-CONTROL,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-VSAM-NAME,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-VSAM-FUNCTION,DEFINES
UTLMNT00,program_ws,WORKING-STORAGE,REC-UTLMNT00_WS-WS-VSAM-STATUS,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-FILE-STATUS,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-CFG-STATUS,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-LOG-STATUS,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-ALERT-STATUS,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-DB2-STATUS,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-RESOURCE-TYPES,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-CPU,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-MEMORY,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-DASD,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-DB2,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-THRESHOLD-TYPES,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-UTILIZATION,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-RESPONSE,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-QUEUE,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-ERROR,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-ALERT-LEVELS,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-INFO,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-WARNING,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-CRITICAL,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-PROCESSING-FLAGS,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-END-OF-CONFIG,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-END-OF-CONFIG,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-THRESHOLD-MET,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-THRESHOLD-MET,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-CURRENT-METRICS,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-CPU-UTIL,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-MEMORY-UTIL,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-DASD-UTIL,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-DB2-UTIL,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-DB2-RESP,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-DB2-QUEUE,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-DB2-ERRORS,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-TIMESTAMP,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-DATE,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-YEAR,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-MONTH,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-DAY,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-TIME,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-HOUR,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-MINUTE,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-SECOND,DEFINES
UTLMON00,program_ws,WORKING-STORAGE,REC-UTLMON00_WS-WS-HUNDREDTH,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-FILE-STATUS,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-VAL-STATUS,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-POS-STATUS,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-TRAN-STATUS,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-RPT-STATUS,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-VALIDATION-TYPES,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-INTEGRITY,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-XREF,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-FORMAT,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-BALANCE,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-PROCESSING-FLAGS,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-END-OF-VAL,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-END-OF-VALIDATION,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-ERROR-FOUND,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-ERROR-FOUND,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-VALIDATION-TOTALS,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-RECORDS-READ,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-RECORDS-VALID,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-RECORDS-ERROR,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-TOTAL-AMOUNT,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-CONTROL-TOTAL,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-ERROR-LINE,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-ERR-TYPE,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-FILLER-89,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-ERR-KEY,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-FILLER-91,DEFINES
UTLVAL00,program_ws,WORKING-STORAGE,REC-UTLVAL00_WS-WS-ERR-DESC,DEFINES
